"Popolazione residente per età e sesso al 1° gennaio 2025 (dati provvisori)"
"Codice comune";"Comune";"Età";"Totale maschi";"Totale femmine";"Totale"
"012068";"Ferno";4;19;20;39
"012068";"Ferno";5;21;27;48
"012068";"Ferno";6;20;37;57
"012068";"Ferno";7;25;24;49
"012068";"Ferno";8;31;37;68
"012068";"Ferno";9;31;26;57
"012068";"Ferno";10;36;27;63
"012068";"Ferno";11;38;33;71
"012068";"Ferno";12;31;31;62
"012068";"Ferno";13;45;22;67
"012068";"Ferno";14;36;34;70
"012068";"Ferno";15;31;28;59
"012068";"Ferno";16;30;36;66
"012068";"Ferno";17;31;31;62
"012068";"Ferno";18;40;29;69
"012068";"Ferno";19;30;26;56
"012068";"Ferno";20;40;31;71
"012068";"Ferno";21;41;37;78
"012068";"Ferno";22;33;31;64
"012068";"Ferno";23;42;28;70
"012068";"Ferno";24;44;25;69
"012068";"Ferno";25;38;44;82
"012068";"Ferno";26;30;30;60
"012068";"Ferno";27;44;25;69
"012068";"Ferno";28;36;42;78
"012068";"Ferno";29;34;31;65
"012068";"Ferno";30;33;27;60
"012068";"Ferno";31;45;27;72
"012068";"Ferno";32;27;55;82
"012068";"Ferno";33;47;42;89
"012068";"Ferno";34;28;35;63
"012068";"Ferno";35;22;31;53
"012068";"Ferno";36;40;37;77
"012068";"Ferno";37;39;30;69
"012068";"Ferno";38;46;30;76
"012068";"Ferno";39;48;32;80
"012068";"Ferno";40;37;39;76
"012068";"Ferno";41;41;41;82
"012068";"Ferno";42;34;38;72
"012068";"Ferno";43;48;48;96
"012068";"Ferno";44;41;38;79
"012068";"Ferno";45;41;43;84
"012068";"Ferno";46;49;49;98
"012068";"Ferno";47;65;44;109
"012068";"Ferno";48;51;62;113
"012068";"Ferno";49;63;66;129
"012068";"Ferno";50;64;53;117
"012068";"Ferno";51;57;47;104
"012068";"Ferno";52;58;46;104
"012068";"Ferno";53;55;43;98
"012068";"Ferno";54;54;61;115
"012068";"Ferno";55;55;61;116
"012068";"Ferno";56;58;38;96
"012068";"Ferno";57;52;49;101
"012068";"Ferno";58;53;56;109
"012068";"Ferno";59;61;68;129
"012068";"Ferno";60;54;58;112
"012068";"Ferno";61;50;42;92
"012068";"Ferno";62;57;57;114
"012068";"Ferno";63;46;51;97
"012068";"Ferno";64;50;51;101
"012068";"Ferno";65;34;50;84
"012068";"Ferno";66;30;50;80
"012068";"Ferno";67;47;49;96
"012068";"Ferno";68;37;30;67
"012068";"Ferno";69;37;37;74
"012068";"Ferno";70;34;41;75
"012068";"Ferno";71;27;32;59
"012068";"Ferno";72;42;35;77
"012068";"Ferno";73;32;37;69
"012068";"Ferno";74;25;41;66
"012068";"Ferno";75;27;42;69
"012068";"Ferno";76;36;53;89
"012068";"Ferno";77;33;47;80
"012068";"Ferno";78;37;46;83
"012068";"Ferno";79;22;27;49
"012068";"Ferno";80;22;30;52
"012068";"Ferno";81;26;21;47
"012068";"Ferno";82;23;34;57
"012068";"Ferno";83;16;24;40
"012068";"Ferno";84;26;23;49
"012068";"Ferno";85;16;32;48
"012068";"Ferno";86;17;14;31
"012068";"Ferno";87;12;11;23
"012068";"Ferno";88;7;11;18
"012068";"Ferno";89;11;17;28
"012068";"Ferno";90;7;15;22
"012068";"Ferno";91;8;6;14
"012068";"Ferno";92;4;11;15
"012068";"Ferno";93;4;7;11
"012068";"Ferno";94;1;5;6
"012068";"Ferno";95;1;5;6
"012068";"Ferno";96;1;1;2
"012068";"Ferno";97;0;2;2
"012068";"Ferno";98;1;2;3
"012068";"Ferno";99;0;3;3
"012068";"Ferno";100;0;2;2
"012068";"Ferno";999;3342;3371;6713
"012069";"Ferrera di Varese";0;1;3;4
"012069";"Ferrera di Varese";1;1;1;2
"012069";"Ferrera di Varese";2;3;3;6
"012069";"Ferrera di Varese";3;4;3;7
"012069";"Ferrera di Varese";4;3;4;7
"012069";"Ferrera di Varese";5;1;4;5
"012069";"Ferrera di Varese";6;2;2;4
"012069";"Ferrera di Varese";7;3;4;7
"012069";"Ferrera di Varese";8;9;6;15
"012069";"Ferrera di Varese";9;5;4;9
"012069";"Ferrera di Varese";10;5;3;8
"012069";"Ferrera di Varese";11;3;5;8
"012069";"Ferrera di Varese";12;1;1;2
"012069";"Ferrera di Varese";13;6;4;10
"012069";"Ferrera di Varese";14;3;4;7
"012069";"Ferrera di Varese";15;5;4;9
"012069";"Ferrera di Varese";16;2;1;3
"012069";"Ferrera di Varese";17;3;3;6
"012069";"Ferrera di Varese";18;2;1;3
"012069";"Ferrera di Varese";19;0;6;6
"012069";"Ferrera di Varese";20;4;6;10
"012069";"Ferrera di Varese";21;4;4;8
"012069";"Ferrera di Varese";22;2;0;2
"012069";"Ferrera di Varese";23;4;5;9
"012069";"Ferrera di Varese";24;12;5;17
"012069";"Ferrera di Varese";25;3;2;5
"012069";"Ferrera di Varese";26;3;3;6
"012069";"Ferrera di Varese";27;3;6;9
"012069";"Ferrera di Varese";28;3;3;6
"012069";"Ferrera di Varese";29;9;5;14
"012069";"Ferrera di Varese";30;7;4;11
"012069";"Ferrera di Varese";31;6;6;12
"012069";"Ferrera di Varese";32;4;4;8
"012069";"Ferrera di Varese";33;6;4;10
"012069";"Ferrera di Varese";34;2;5;7
"012069";"Ferrera di Varese";35;2;3;5
"012069";"Ferrera di Varese";36;4;5;9
"012069";"Ferrera di Varese";37;8;6;14
"012069";"Ferrera di Varese";38;2;3;5
"012069";"Ferrera di Varese";39;2;0;2
"012069";"Ferrera di Varese";40;7;4;11
"012069";"Ferrera di Varese";41;3;3;6
"012069";"Ferrera di Varese";42;7;6;13
"012069";"Ferrera di Varese";43;8;7;15
"012069";"Ferrera di Varese";44;3;2;5
"012069";"Ferrera di Varese";45;6;5;11
"012069";"Ferrera di Varese";46;4;7;11
"012069";"Ferrera di Varese";47;4;3;7
"012069";"Ferrera di Varese";48;3;6;9
"012069";"Ferrera di Varese";49;5;6;11
"012069";"Ferrera di Varese";50;5;8;13
"012069";"Ferrera di Varese";51;5;9;14
"012069";"Ferrera di Varese";52;3;7;10
"012069";"Ferrera di Varese";53;9;5;14
"012069";"Ferrera di Varese";54;7;4;11
"012069";"Ferrera di Varese";55;8;7;15
"012069";"Ferrera di Varese";56;5;1;6
"012069";"Ferrera di Varese";57;4;6;10
"012069";"Ferrera di Varese";58;9;5;14
"012069";"Ferrera di Varese";59;5;6;11
"012069";"Ferrera di Varese";60;5;10;15
"012069";"Ferrera di Varese";61;6;3;9
"012069";"Ferrera di Varese";62;7;3;10
"012069";"Ferrera di Varese";63;4;4;8
"012069";"Ferrera di Varese";64;5;3;8
"012069";"Ferrera di Varese";65;1;3;4
"012069";"Ferrera di Varese";66;4;2;6
"012069";"Ferrera di Varese";67;3;3;6
"012069";"Ferrera di Varese";68;4;4;8
"012069";"Ferrera di Varese";69;3;4;7
"012069";"Ferrera di Varese";70;2;4;6
"012069";"Ferrera di Varese";71;1;4;5
"012069";"Ferrera di Varese";72;2;1;3
"012069";"Ferrera di Varese";73;1;5;6
"012069";"Ferrera di Varese";74;4;0;4
"012069";"Ferrera di Varese";75;3;4;7
"012069";"Ferrera di Varese";76;3;2;5
"012069";"Ferrera di Varese";77;4;6;10
"012069";"Ferrera di Varese";78;3;3;6
"012069";"Ferrera di Varese";79;2;2;4
"012069";"Ferrera di Varese";80;3;2;5
"012069";"Ferrera di Varese";81;1;1;2
"012069";"Ferrera di Varese";82;3;3;6
"012069";"Ferrera di Varese";83;2;3;5
"012069";"Ferrera di Varese";84;0;4;4
"012069";"Ferrera di Varese";85;0;5;5
"012069";"Ferrera di Varese";86;1;0;1
"012069";"Ferrera di Varese";87;1;0;1
"012069";"Ferrera di Varese";88;1;2;3
"012069";"Ferrera di Varese";89;0;0;0
"012069";"Ferrera di Varese";90;0;0;0
"012069";"Ferrera di Varese";91;1;3;4
"012069";"Ferrera di Varese";92;1;1;2
"012069";"Ferrera di Varese";93;0;1;1
"012069";"Ferrera di Varese";94;0;0;0
"012069";"Ferrera di Varese";95;0;0;0
"012069";"Ferrera di Varese";96;0;0;0
"012069";"Ferrera di Varese";97;0;0;0
"012069";"Ferrera di Varese";98;0;0;0
"012069";"Ferrera di Varese";99;0;0;0
"012069";"Ferrera di Varese";100;0;0;0
"012069";"Ferrera di Varese";999;343;347;690
"012070";"Gallarate";0;197;182;379
"012070";"Gallarate";1;175;179;354
"012070";"Gallarate";2;200;175;375
"012070";"Gallarate";3;200;179;379
"012070";"Gallarate";4;210;191;401
"012070";"Gallarate";5;215;202;417
"012070";"Gallarate";6;219;220;439
"012070";"Gallarate";7;224;222;446
"012070";"Gallarate";8;240;235;475
"012070";"Gallarate";9;258;274;532
"012070";"Gallarate";10;282;233;515
"012070";"Gallarate";11;273;264;537
"012070";"Gallarate";12;291;262;553
"012070";"Gallarate";13;253;240;493
"012070";"Gallarate";14;288;257;545
"012070";"Gallarate";15;263;271;534
"012070";"Gallarate";16;274;287;561
"012070";"Gallarate";17;299;265;564
"012070";"Gallarate";18;274;265;539
"012070";"Gallarate";19;300;232;532
"012070";"Gallarate";20;270;259;529
"012070";"Gallarate";21;252;248;500
"012070";"Gallarate";22;253;268;521
"012070";"Gallarate";23;254;237;491
"012070";"Gallarate";24;248;245;493
"012070";"Gallarate";25;266;274;540
"012070";"Gallarate";26;267;245;512
"012070";"Gallarate";27;311;238;549
"012070";"Gallarate";28;304;266;570
"012070";"Gallarate";29;289;242;531
"012070";"Gallarate";30;296;296;592
"012070";"Gallarate";31;296;296;592
"012070";"Gallarate";32;292;289;581
"012070";"Gallarate";33;308;323;631
"012070";"Gallarate";34;300;310;610
"012070";"Gallarate";35;300;315;615
"012070";"Gallarate";36;301;296;597
"012070";"Gallarate";37;309;288;597
"012070";"Gallarate";38;311;310;621
"012070";"Gallarate";39;330;337;667
"012070";"Gallarate";40;324;309;633
"012070";"Gallarate";41;329;317;646
"012070";"Gallarate";42;364;332;696
"012070";"Gallarate";43;345;317;662
"012070";"Gallarate";44;328;363;691
"012070";"Gallarate";45;412;329;741
"012070";"Gallarate";46;451;389;840
"012070";"Gallarate";47;377;406;783
"012070";"Gallarate";48;410;411;821
"012070";"Gallarate";49;453;410;863
"012070";"Gallarate";50;451;461;912
"012070";"Gallarate";51;448;387;835
"012070";"Gallarate";52;451;401;852
"012070";"Gallarate";53;456;402;858
"012070";"Gallarate";54;440;442;882
"012070";"Gallarate";55;421;391;812
"012070";"Gallarate";56;452;400;852
"012070";"Gallarate";57;401;379;780
"012070";"Gallarate";58;427;440;867
"012070";"Gallarate";59;398;379;777
"012070";"Gallarate";60;397;404;801
"012070";"Gallarate";61;400;376;776
"012070";"Gallarate";62;282;362;644
"012070";"Gallarate";63;327;360;687
"012070";"Gallarate";64;319;342;661
"012070";"Gallarate";65;259;339;598
"012070";"Gallarate";66;270;291;561
"012070";"Gallarate";67;299;334;633
"012070";"Gallarate";68;275;336;611
"012070";"Gallarate";69;261;309;570
"012070";"Gallarate";70;269;302;571
"012070";"Gallarate";71;252;288;540
"012070";"Gallarate";72;223;334;557
"012070";"Gallarate";73;278;259;537
"012070";"Gallarate";74;243;285;528
"012070";"Gallarate";75;228;321;549
"012070";"Gallarate";76;246;300;546
"012070";"Gallarate";77;238;313;551
"012070";"Gallarate";78;232;327;559
"012070";"Gallarate";79;170;250;420
"012070";"Gallarate";80;190;248;438
"012070";"Gallarate";81;170;228;398
"012070";"Gallarate";82;162;231;393
"012070";"Gallarate";83;180;239;419
"012070";"Gallarate";84;157;203;360
"012070";"Gallarate";85;146;222;368
"012070";"Gallarate";86;126;208;334
"012070";"Gallarate";87;104;182;286
"012070";"Gallarate";88;78;162;240
"012070";"Gallarate";89;68;128;196
"012070";"Gallarate";90;61;114;175
"012070";"Gallarate";91;41;103;144
"012070";"Gallarate";92;31;74;105
"012070";"Gallarate";93;45;82;127
"012070";"Gallarate";94;20;63;83
"012070";"Gallarate";95;18;45;63
"012070";"Gallarate";96;10;38;48
"012070";"Gallarate";97;3;26;29
"012070";"Gallarate";98;6;23;29
"012070";"Gallarate";99;4;15;19
"012070";"Gallarate";100;2;18;20
"012070";"Gallarate";999;25920;26966;52886
"012071";"Galliate Lombardo";0;3;1;4
"012071";"Galliate Lombardo";1;5;3;8
"012071";"Galliate Lombardo";2;1;4;5
"012071";"Galliate Lombardo";3;5;1;6
"012071";"Galliate Lombardo";4;5;1;6
"012071";"Galliate Lombardo";5;3;2;5
"012071";"Galliate Lombardo";6;5;3;8
"012071";"Galliate Lombardo";7;4;5;9
"012071";"Galliate Lombardo";8;6;2;8
"012071";"Galliate Lombardo";9;7;4;11
"012071";"Galliate Lombardo";10;4;1;5
"012071";"Galliate Lombardo";11;5;10;15
"012071";"Galliate Lombardo";12;7;3;10
"012071";"Galliate Lombardo";13;5;6;11
"012071";"Galliate Lombardo";14;12;4;16
"012071";"Galliate Lombardo";15;4;16;20
"012071";"Galliate Lombardo";16;8;4;12
"012071";"Galliate Lombardo";17;7;4;11
"012071";"Galliate Lombardo";18;6;9;15
"012071";"Galliate Lombardo";19;6;6;12
"012071";"Galliate Lombardo";20;7;5;12
"012071";"Galliate Lombardo";21;3;8;11
"012071";"Galliate Lombardo";22;3;5;8
"012071";"Galliate Lombardo";23;6;1;7
"012071";"Galliate Lombardo";24;4;5;9
"012071";"Galliate Lombardo";25;3;8;11
"012071";"Galliate Lombardo";26;3;1;4
"012071";"Galliate Lombardo";27;7;4;11
"012071";"Galliate Lombardo";28;3;9;12
"012071";"Galliate Lombardo";29;3;2;5
"012071";"Galliate Lombardo";30;4;4;8
"012071";"Galliate Lombardo";31;6;6;12
"012071";"Galliate Lombardo";32;1;5;6
"012071";"Galliate Lombardo";33;5;6;11
"012071";"Galliate Lombardo";34;7;8;15
"012071";"Galliate Lombardo";35;5;3;8
"012071";"Galliate Lombardo";36;4;4;8
"012071";"Galliate Lombardo";37;3;8;11
"012071";"Galliate Lombardo";38;6;4;10
"012071";"Galliate Lombardo";39;4;10;14
"012071";"Galliate Lombardo";40;7;3;10
"012071";"Galliate Lombardo";41;6;8;14
"012071";"Galliate Lombardo";42;6;4;10
"012071";"Galliate Lombardo";43;4;1;5
"012071";"Galliate Lombardo";44;8;7;15
"012071";"Galliate Lombardo";45;10;13;23
"012071";"Galliate Lombardo";46;7;8;15
"012071";"Galliate Lombardo";47;4;7;11
"012071";"Galliate Lombardo";48;6;15;21
"012071";"Galliate Lombardo";49;5;11;16
"012071";"Galliate Lombardo";50;8;10;18
"012071";"Galliate Lombardo";51;11;8;19
"012071";"Galliate Lombardo";52;10;11;21
"012071";"Galliate Lombardo";53;5;11;16
"012071";"Galliate Lombardo";54;14;11;25
"012071";"Galliate Lombardo";55;13;6;19
"012071";"Galliate Lombardo";56;3;5;8
"012071";"Galliate Lombardo";57;10;8;18
"012071";"Galliate Lombardo";58;11;10;21
"012071";"Galliate Lombardo";59;8;6;14
"012071";"Galliate Lombardo";60;8;11;19
"012071";"Galliate Lombardo";61;11;6;17
"012071";"Galliate Lombardo";62;9;13;22
"012071";"Galliate Lombardo";63;6;7;13
"012071";"Galliate Lombardo";64;9;11;20
"012071";"Galliate Lombardo";65;10;8;18
"012071";"Galliate Lombardo";66;6;6;12
"012071";"Galliate Lombardo";67;3;7;10
"012071";"Galliate Lombardo";68;7;5;12
"012071";"Galliate Lombardo";69;1;3;4
"012071";"Galliate Lombardo";70;6;6;12
"012071";"Galliate Lombardo";71;4;9;13
"012071";"Galliate Lombardo";72;5;10;15
"012071";"Galliate Lombardo";73;3;5;8
"012071";"Galliate Lombardo";74;4;3;7
"012071";"Galliate Lombardo";75;7;6;13
"012071";"Galliate Lombardo";76;7;4;11
"012071";"Galliate Lombardo";77;7;11;18
"012071";"Galliate Lombardo";78;6;3;9
"012071";"Galliate Lombardo";79;6;3;9
"012071";"Galliate Lombardo";80;1;3;4
"012071";"Galliate Lombardo";81;1;5;6
"012071";"Galliate Lombardo";82;3;4;7
"012071";"Galliate Lombardo";83;5;1;6
"012071";"Galliate Lombardo";84;2;4;6
"012071";"Galliate Lombardo";85;4;3;7
"012071";"Galliate Lombardo";86;2;2;4
"012071";"Galliate Lombardo";87;1;6;7
"012071";"Galliate Lombardo";88;5;2;7
"012071";"Galliate Lombardo";89;1;4;5
"012071";"Galliate Lombardo";90;0;2;2
"012071";"Galliate Lombardo";91;0;1;1
"012071";"Galliate Lombardo";92;0;3;3
"012071";"Galliate Lombardo";93;1;2;3
"012071";"Galliate Lombardo";94;0;1;1
"012071";"Galliate Lombardo";95;0;1;1
"012071";"Galliate Lombardo";96;0;1;1
"012071";"Galliate Lombardo";97;0;0;0
"012071";"Galliate Lombardo";98;0;0;0
"012071";"Galliate Lombardo";99;0;0;0
"012071";"Galliate Lombardo";100;0;0;0
"012071";"Galliate Lombardo";999;502;540;1042
"012072";"Gavirate";0;31;14;45
"012072";"Gavirate";1;33;26;59
"012072";"Gavirate";2;26;23;49
"012072";"Gavirate";3;42;21;63
"012072";"Gavirate";4;31;19;50
"012072";"Gavirate";5;28;34;62
"012072";"Gavirate";6;28;28;56
"012072";"Gavirate";7;40;22;62
"012072";"Gavirate";8;26;37;63
"012072";"Gavirate";9;38;30;68
"012072";"Gavirate";10;50;38;88
"012072";"Gavirate";11;39;48;87
"012072";"Gavirate";12;48;48;96
"012072";"Gavirate";13;49;39;88
"012072";"Gavirate";14;34;50;84
"012072";"Gavirate";15;47;48;95
"012072";"Gavirate";16;43;53;96
"012072";"Gavirate";17;54;49;103
"012072";"Gavirate";18;50;44;94
"012072";"Gavirate";19;42;45;87
"012072";"Gavirate";20;53;49;102
"012072";"Gavirate";21;38;38;76
"012072";"Gavirate";22;36;32;68
"012072";"Gavirate";23;60;42;102
"012072";"Gavirate";24;48;49;97
"012072";"Gavirate";25;50;38;88
"012072";"Gavirate";26;51;38;89
"012072";"Gavirate";27;50;30;80
"012072";"Gavirate";28;41;44;85
"012072";"Gavirate";29;40;42;82
"012072";"Gavirate";30;49;46;95
"012072";"Gavirate";31;39;42;81
"012072";"Gavirate";32;48;44;92
"012072";"Gavirate";33;40;42;82
"012072";"Gavirate";34;44;39;83
"012072";"Gavirate";35;36;42;78
"012072";"Gavirate";36;41;45;86
"012072";"Gavirate";37;42;32;74
"012072";"Gavirate";38;37;34;71
"012072";"Gavirate";39;43;59;102
"012072";"Gavirate";40;49;53;102
"012072";"Gavirate";41;53;53;106
"012072";"Gavirate";42;44;50;94
"012072";"Gavirate";43;62;59;121
"012072";"Gavirate";44;41;45;86
"012072";"Gavirate";45;51;69;120
"012072";"Gavirate";46;53;47;100
"012072";"Gavirate";47;59;61;120
"012072";"Gavirate";48;62;84;146
"012072";"Gavirate";49;77;67;144
"012072";"Gavirate";50;67;78;145
"012072";"Gavirate";51;54;67;121
"012072";"Gavirate";52;73;77;150
"012072";"Gavirate";53;76;88;164
"012072";"Gavirate";54;73;83;156
"012072";"Gavirate";55;79;86;165
"012072";"Gavirate";56;84;85;169
"012072";"Gavirate";57;76;74;150
"012072";"Gavirate";58;74;73;147
"012072";"Gavirate";59;76;82;158
"012072";"Gavirate";60;77;83;160
"012072";"Gavirate";61;71;84;155
"012072";"Gavirate";62;67;70;137
"012072";"Gavirate";63;66;85;151
"012072";"Gavirate";64;63;57;120
"012072";"Gavirate";65;60;65;125
"012072";"Gavirate";66;67;51;118
"012072";"Gavirate";67;55;60;115
"012072";"Gavirate";68;56;48;104
"012072";"Gavirate";69;46;65;111
"012072";"Gavirate";70;38;63;101
"012072";"Gavirate";71;58;53;111
"012072";"Gavirate";72;42;69;111
"012072";"Gavirate";73;48;65;113
"012072";"Gavirate";74;48;52;100
"012072";"Gavirate";75;54;66;120
"012072";"Gavirate";76;51;72;123
"012072";"Gavirate";77;59;51;110
"012072";"Gavirate";78;50;71;121
"012072";"Gavirate";79;39;47;86
"012072";"Gavirate";80;45;53;98
"012072";"Gavirate";81;36;43;79
"012072";"Gavirate";82;26;63;89
"012072";"Gavirate";83;41;50;91
"012072";"Gavirate";84;34;41;75
"012072";"Gavirate";85;31;45;76
"012072";"Gavirate";86;29;29;58
"012072";"Gavirate";87;18;43;61
"012072";"Gavirate";88;15;28;43
"012072";"Gavirate";89;12;31;43
"012072";"Gavirate";90;16;16;32
"012072";"Gavirate";91;7;24;31
"012072";"Gavirate";92;5;14;19
"012072";"Gavirate";93;7;10;17
"012072";"Gavirate";94;5;16;21
"012072";"Gavirate";95;2;11;13
"012072";"Gavirate";96;2;11;13
"012072";"Gavirate";97;1;9;10
"012072";"Gavirate";98;1;1;2
"012072";"Gavirate";99;0;2;2
"012072";"Gavirate";100;1;3;4
"012072";"Gavirate";999;4397;4744;9141
"012073";"Gazzada Schianno";0;14;11;25
"012073";"Gazzada Schianno";1;22;14;36
"012073";"Gazzada Schianno";2;23;21;44
"012073";"Gazzada Schianno";3;24;12;36
"012073";"Gazzada Schianno";4;12;17;29
"012073";"Gazzada Schianno";5;21;26;47
"012073";"Gazzada Schianno";6;14;22;36
"012073";"Gazzada Schianno";7;21;12;33
"012073";"Gazzada Schianno";8;16;21;37
"012073";"Gazzada Schianno";9;23;26;49
"012073";"Gazzada Schianno";10;19;23;42
"012073";"Gazzada Schianno";11;17;17;34
"012073";"Gazzada Schianno";12;21;23;44
"012073";"Gazzada Schianno";13;19;24;43
"012073";"Gazzada Schianno";14;28;18;46
"012073";"Gazzada Schianno";15;22;19;41
"012073";"Gazzada Schianno";16;23;14;37
"012073";"Gazzada Schianno";17;24;19;43
"012073";"Gazzada Schianno";18;25;13;38
"012073";"Gazzada Schianno";19;30;25;55
"012073";"Gazzada Schianno";20;20;25;45
"012073";"Gazzada Schianno";21;21;18;39
"012073";"Gazzada Schianno";22;17;23;40
"012073";"Gazzada Schianno";23;13;21;34
"012073";"Gazzada Schianno";24;24;18;42
"012073";"Gazzada Schianno";25;19;17;36
"012073";"Gazzada Schianno";26;24;24;48
"012073";"Gazzada Schianno";27;29;18;47
"012073";"Gazzada Schianno";28;23;20;43
"012073";"Gazzada Schianno";29;25;24;49
"012073";"Gazzada Schianno";30;22;27;49
"012073";"Gazzada Schianno";31;25;19;44
"012073";"Gazzada Schianno";32;24;24;48
"012073";"Gazzada Schianno";33;25;25;50
"012073";"Gazzada Schianno";34;23;21;44
"012073";"Gazzada Schianno";35;22;23;45
"012073";"Gazzada Schianno";36;26;18;44
"012073";"Gazzada Schianno";37;20;32;52
"012073";"Gazzada Schianno";38;30;22;52
"012073";"Gazzada Schianno";39;32;22;54
"012073";"Gazzada Schianno";40;23;25;48
"012073";"Gazzada Schianno";41;27;28;55
"012073";"Gazzada Schianno";42;26;27;53
"012073";"Gazzada Schianno";43;34;21;55
"012073";"Gazzada Schianno";44;27;36;63
"012073";"Gazzada Schianno";45;29;37;66
"012073";"Gazzada Schianno";46;35;32;67
"012073";"Gazzada Schianno";47;34;35;69
"012073";"Gazzada Schianno";48;36;35;71
"012073";"Gazzada Schianno";49;32;32;64
"012073";"Gazzada Schianno";50;42;35;77
"012073";"Gazzada Schianno";51;39;28;67
"012073";"Gazzada Schianno";52;33;27;60
"012073";"Gazzada Schianno";53;31;34;65
"012073";"Gazzada Schianno";54;27;41;68
"012073";"Gazzada Schianno";55;37;51;88
"012073";"Gazzada Schianno";56;27;37;64
"012073";"Gazzada Schianno";57;49;39;88
"012073";"Gazzada Schianno";58;38;46;84
"012073";"Gazzada Schianno";59;46;40;86
"012073";"Gazzada Schianno";60;43;35;78
"012073";"Gazzada Schianno";61;33;33;66
"012073";"Gazzada Schianno";62;36;37;73
"012073";"Gazzada Schianno";63;32;23;55
"012073";"Gazzada Schianno";64;43;39;82
"012073";"Gazzada Schianno";65;22;34;56
"012073";"Gazzada Schianno";66;22;26;48
"012073";"Gazzada Schianno";67;26;33;59
"012073";"Gazzada Schianno";68;34;26;60
"012073";"Gazzada Schianno";69;24;25;49
"012073";"Gazzada Schianno";70;30;33;63
"012073";"Gazzada Schianno";71;22;27;49
"012073";"Gazzada Schianno";72;18;30;48
"012073";"Gazzada Schianno";73;22;21;43
"012073";"Gazzada Schianno";74;33;35;68
"012073";"Gazzada Schianno";75;22;22;44
"012073";"Gazzada Schianno";76;37;23;60
"012073";"Gazzada Schianno";77;23;32;55
"012073";"Gazzada Schianno";78;26;38;64
"012073";"Gazzada Schianno";79;13;18;31
"012073";"Gazzada Schianno";80;18;18;36
"012073";"Gazzada Schianno";81;15;21;36
"012073";"Gazzada Schianno";82;15;20;35
"012073";"Gazzada Schianno";83;17;24;41
"012073";"Gazzada Schianno";84;15;16;31
"012073";"Gazzada Schianno";85;13;24;37
"012073";"Gazzada Schianno";86;7;26;33
"012073";"Gazzada Schianno";87;9;18;27
"012073";"Gazzada Schianno";88;10;15;25
"012073";"Gazzada Schianno";89;5;9;14
"012073";"Gazzada Schianno";90;12;16;28
"012073";"Gazzada Schianno";91;3;14;17
"012073";"Gazzada Schianno";92;3;7;10
"012073";"Gazzada Schianno";93;6;6;12
"012073";"Gazzada Schianno";94;2;2;4
"012073";"Gazzada Schianno";95;2;2;4
"012073";"Gazzada Schianno";96;1;6;7
"012073";"Gazzada Schianno";97;0;1;1
"012073";"Gazzada Schianno";98;0;2;2
"012073";"Gazzada Schianno";99;0;1;1
"012073";"Gazzada Schianno";100;0;0;0
"012073";"Gazzada Schianno";999;2268;2342;4610
"012074";"Gemonio";0;3;10;13
"012074";"Gemonio";1;8;5;13
"012074";"Gemonio";2;11;12;23
"012074";"Gemonio";3;5;12;17
"012074";"Gemonio";4;14;19;33
"012074";"Gemonio";5;10;13;23
"012074";"Gemonio";6;6;14;20
"012074";"Gemonio";7;11;10;21
"012074";"Gemonio";8;8;6;14
"012074";"Gemonio";9;12;12;24
"012074";"Gemonio";10;10;9;19
"012074";"Gemonio";11;10;13;23
"012074";"Gemonio";12;16;8;24
"012074";"Gemonio";13;20;13;33
"012074";"Gemonio";14;10;12;22
"012074";"Gemonio";15;22;16;38
"012074";"Gemonio";16;16;17;33
"012074";"Gemonio";17;16;16;32
"012074";"Gemonio";18;12;15;27
"012074";"Gemonio";19;20;11;31
"012074";"Gemonio";20;15;13;28
"012074";"Gemonio";21;22;12;34
"012074";"Gemonio";22;15;16;31
"012074";"Gemonio";23;15;13;28
"012074";"Gemonio";24;16;18;34
"012074";"Gemonio";25;18;8;26
"012074";"Gemonio";26;14;14;28
"012074";"Gemonio";27;17;15;32
"012074";"Gemonio";28;18;15;33
"012074";"Gemonio";29;13;14;27
"012074";"Gemonio";30;23;14;37
"012074";"Gemonio";31;12;23;35
"012074";"Gemonio";32;17;14;31
"012074";"Gemonio";33;18;14;32
"012074";"Gemonio";34;21;13;34
